Total observations: 478
Total time period:12
Unit for demand: cores*hours
=================================================================
89465.4533	217905.4085	171101.4563	85165.81999	196364.258	176387.0682	233253.7334	232431.2523	255360.6505	241663.4717	233634.2824	166608.4175
114443.7726	182172.3877	190145.3608	99412.60734	197471.0896	152956.5364	238813.0323	235114.9995	218460.76	212932.7666	235019.6599	137798.3198
120408.8428	211376.4643	199120.8163	97372.26835	152319.2479	180058.9109	224515.458	229936.1709	202144.8702	187212.378	224168.2182	132226.8531
116380.2211	213708.8644	188377.0323	97556.72114	155843.8372	193877.3956	240760.25	231789.7416	176605.8465	191853.0981	207469.4774	127981.7106
99884.70566	196523.3004	215907.4069	106267.2531	185527.7917	159857.3845	219529.2229	235647.4657	191630.9361	197255.6096	210596.9146	123172.0311
120758.0518	195312.9862	154656.5765	133017.1901	171525.0045	222717.3034	215388.0886	211819.6186	196403.9167	182738.9828	188940.2188	123338.8181
98146.43402	180649.1781	169295.5549	107711.8314	170360.7011	221387.2365	223706.9709	216399.5725	191446.6588	203042.3843	183529.3344	145853.9166
77589.19624	206406.0688	179365.1642	99611.00058	158726.5266	169021.2201	198420.5082	208443.1839	220903.856	184206.0556	220379.8592	143963.9627
111145.0533	168445.5567	197138.6661	95598.16761	149305.3437	181765.62	226786.0355	222677.5817	221553.061	185984.1834	194263.6335	125990.9686
90029.74602	203545.3	182246.6423	119720.3306	191135.4872	153665.012	217376.4001	229025.0049	212375.4804	226615.898	203304.6543	134176.6068
132047.3269	211511.2891	166691.3727	99598.49601	146763.8239	173768.5098	217121.1339	193824.9457	234167.903	175319.798	190954.264	127462.1356
108147.3823	193957.0788	208405.1554	89869.78651	161520.869	178944.7747	184209.2456	167746.0617	200645.5366	203053.0847	180059.0334	154713.087
128976.6376	201355.5655	185138.4132	118672	160805.5349	178606.9315	218001.5995	239218.4632	244665.0691	194205.1314	200747.9287	153588.5014
102996.7531	190599.2867	148682.6609	113058.4548	173189.2401	154672.1844	206708.3744	178816.8167	183096.0044	203923.5872	181237.1003	135313.3849
125649.0983	199588.8833	190154.3247	96659.53077	156968.0202	199000.8066	225379.9675	196949.523	203773.4012	185020.8727	194267.5648	147590.9455
159251.6014	174703.0509	202905.9841	118716.9972	160708.9988	169118.0827	235291.0283	198319.152	182363.3906	203447.9209	198786.0893	149181.0486
113770.6006	226821.9277	161746.6454	126532.6505	164628.3888	146549.9961	247413.8469	208637.3101	232075.4846	207789.1918	221205.5511	148792.8516
132160.5126	209897.9619	188751.5947	109040.2749	190518.9765	166484.57	248027.894	210450.5228	203276.8906	178260.1397	189772.9999	146411.2155
116745.843	197112.8538	132227.9904	110848.0882	176310.159	189885.6486	201090.1678	197792.4507	243313.231	186112.0965	181759.8704	125147.3681
107117.5612	142745.013	189806.6914	93206.85733	156391.4183	195693.6497	233761.2603	233649.9157	206533.4008	210486.3148	183122.3032	137027.8089
92537.67869	192629.4498	181915.9759	114351.4166	181302.953	120570.4242	220851.8545	205828.5534	167932.6052	201128.9329	250472.9622	136194.3675
147470.1703	198716.8111	213675.8151	113251.1738	151804.1504	177734.6009	220907.9068	194257.7278	214219.8593	219521.3975	201645.9255	124118.1686
100309.2955	195648.3033	197670.4927	121952.8633	153500.9242	169329.6784	248051.7384	213142.0246	206609.0412	228656.5201	236703.5964	158252.8353
96379.30854	190648.7665	207680.1533	126692.4151	182657.0849	152850.8767	246657.8717	229809.152	232955.4736	212806.7399	209702.1151	143344.1376
136495.6102	184814.8526	196250.8585	107172.5946	147439.4083	152469.4635	237212.7166	207100.4293	218247.3006	170719.7068	207375.511	134495.8036
83357.70539	170936.9229	165546.5237	120969.5693	191904.0517	161044.2216	250558.0109	225448.7297	239498.9825	186864.1234	215883.8135	146075.9965
95671.59603	182405.2555	166097.411	97735.89187	182382.2156	146226.4527	216541.0536	233852.3645	199365.0577	204984.1937	180027.8088	115206.7575
100704.0623	170746.0817	159773.9002	139813.3932	149283.4843	121763.079	203838.324	201351.6674	182692.8703	233067.2224	217641.7841	141148.3008
125015.697	187686.3729	167091.7823	115144.5842	182704.7376	168522.238	220882.6611	231955.508	249462.876	188199.1929	199217.9484	159403.1975
137322.987	199661.4009	166883.9277	103804.2941	152493.2044	156536.7372	211883.3703	188595.103	200409.2654	244121.3283	196289.1322	163908.5555
111367.4461	237692.4182	168303.2895	107330.1973	179820.8815	174358.3265	249025.6444	207824.5501	202193.025	199797.8965	203940.9916	175531.9461
95984.46701	194405.5665	188310.512	122706.6092	133452.2714	155622.7239	228593.0671	229719.0517	212680.112	198358.0028	193739.1247	117596.0193
102074.9776	191045.7428	177288.7853	114840.5368	165335.9153	161522.4352	231463.4954	216206.6456	208890.2852	165609.7326	219875.2033	144799.5615
103330.7176	189631.2564	149896.4927	101086.8188	151515.8724	130817.9117	221268.9003	230259.2808	230124.5269	201184.8351	228513.5423	168402.3165
97572.50888	198999.4802	183402.7482	105967.9227	187740.5284	138988.332	243772.5728	232627.3705	195810.0555	236961.0679	217476.5141	139181.1829
134969.1848	152958.1183	160835.1585	129046.2819	183860.5529	155226.9098	207188.9759	205353.4366	222303.6027	208920.9281	189719.2036	106639.774
99631.45439	177750.5658	184214.7987	122356.0666	162018.6241	176234.4348	211098.8694	217463.1923	201096.6922	212435.7962	205955.3533	133441.5942
77781.64904	158972.1355	152562.2884	104086.6616	157482.4178	167882.2139	252065.1184	201828.3773	175347.3203	222375.723	180226.7215	160864.7264
116749.2672	202251.9292	180881.4436	107987.4896	155739.6462	191402.1513	232080.3387	171912.8199	205215.6038	208923.0907	180048.9553	162277.0837
125584.9676	200337.7611	186508.8176	166356.5104	192704.7619	175848.3714	239446.5588	234890.9387	236998.41	228340.0637	189460.0741	158419.0235
77353.20341	211448.9563	170091.6003	119620.4212	192010.3335	151297.2261	206553.4293	209245.8933	233260.8866	194799.1723	157420.491	124525.6996
146806.6488	178168.3604	183167.6604	99931.62753	158754.6637	175386.6753	212022.4636	202040.3754	185347.6767	181403.3527	199989.4892	148422.7908
108206.7896	184962.2247	205397.9789	118539.8399	182191.6096	161741.1072	238826.9927	219502.7846	239209.3082	194851.4237	180733.371	113467.3692
98290.76346	175472.1351	202084.7316	107374.1041	161540.1933	160874.9961	248639.0644	240842.0326	239382.0281	173840.9366	178755.4405	126628.3997
123277.8153	187883.2507	155033.4401	111528.4591	168835.115	188030.8332	249805.2672	199487.3887	193400.4335	196035.0873	210982.5888	166532.8455
96204.45771	228058.4038	177159.872	106676.4343	177389.9953	139895.0309	217056.7847	187410.2611	192211.0249	243137.9271	176094.8567	124270.6342
100020.5024	212157.445	146972.6946	129321.246	157745.7141	172474.0459	183835.5804	246668.262	208648.6207	185744.1751	181195.1944	142797.6375
126235.7563	188883.2545	201436.3363	108635.6007	141458.2182	157398.7467	241409.8749	207476.7869	227292.4378	191408.0172	189417.3233	148085.4296
109796.4552	199239.3624	222651.7427	139829.2032	139525.9585	189788.2926	222867.5314	211679.8314	230320.0769	195758.4332	205483.2595	140234.9006
100297.487	201059.135	177252.7218	107842.3357	176505.0457	157747.1446	220865.6546	201028.7138	206910.7965	204910.301	220963.4048	126725.8314
114763.7903	209502.9479	164077.6217	112190.7623	151221.5341	168632.9895	241141.752	241105.2019	211372.761	203747.4872	176914.3619	130011.9489
99906.33209	198029.6183	159074.2881	120631.012	146416.5106	142275.6582	205233.7824	246327.4839	197389.0116	183429.9909	198244.8649	136543.3749
123536.7535	220462.8177	190919.1091	121470.9498	189956.0661	183551.1557	212917.3555	219751.7033	200268.8631	198262.2327	221008.5274	137515.6575
125510.5793	231032.3348	184593.7068	123357.8741	171715.2882	168798.0411	241680.9501	235758.3556	229307.1882	221019.4677	231925.5332	129500.4039
120814.4444	206654.1788	180711.8846	79786.27752	174756.8229	197278.2732	228378.9977	231405.8914	201748.3117	214303.2952	181750.9006	170512.246
111037.6686	177126.1791	179193.096	125840.9784	165579.1774	213632.9535	201187.9577	229256.2275	211565.2956	184779.4913	204105.4487	136211.4359
122775.0157	210465.8639	185078.1831	135065.4172	182928.9519	166841.2967	234096.605	188236.9328	219508.4006	226328.6669	222428.8509	138192.2341
100515.4294	213607.7376	214706.4218	106789.0801	154775.4194	161696.2458	205275.0692	199364.997	217834.6345	209441.3332	160695.4176	151273.9333
132286.3349	258149.6948	156454.7763	107497.2768	180019.9943	149067.0043	238946.5778	187523.0965	217751.0278	178076.7623	181910.9956	162541.2763
77605.94513	182970.8277	192050.9308	110730.9588	166858.5367	123567.1156	205634.1825	206354.9886	222441.9275	232387.7304	202606.6549	150465.0142
110000.4022	189466.9271	179997.9033	98700.76625	159988.3487	139018.2744	239032.5317	221863.9263	215110.7341	213420.5717	167652.6199	108085.5319
127423.7809	180089.5871	179870.7006	121815.9268	210640.5691	160996.035	230025.5346	190027.2441	211207.7021	203307.57	203708.1762	150162.8918
99593.93715	179109.4158	184607.8089	106465.3148	177506.7338	179314.4576	230537.6647	227173.813	229896.5276	237201.6783	211872.2343	109253.1437
129751.4224	183027.3295	200448.1944	119839.1754	158313.2743	198197.8419	204434.5515	237988.4621	207606.937	189742.0362	217338.5365	129858.0324
126284.412	169090.0592	188714.1335	89912.5639	175179.9045	135752.8896	211608.6572	207319.2956	218001.6783	225279.0789	169132.757	133443.074
102767.6438	175043.2929	154104.5357	84991.37096	227932.7903	177925.4047	239101.9216	180184.9153	244757.7248	189134.1384	237418.8508	110266.2515
103615.302	208034.1917	215583.7342	99719.81626	144380.9592	165049.5319	219169.6787	223763.2194	209842.0609	175783.9945	180720.7749	165089.7482
112771.2699	213311.2805	178169.7988	120155.9996	157288.5896	146267.1136	219502.6705	247162.7925	247729.3544	191320.9397	209562.5851	113157.9783
141120.2093	204766.2413	214819.3774	125963.3372	164373.7576	159478.9022	225800.8018	221888.8613	208184.1374	155789.4792	190392.7211	183758.0158
115641.7902	197948.8817	185426.5293	111672.0906	175773.055	199085.9672	223301.6715	197923.154	217104.4377	209551.5113	223485.1709	136722.5006
95570.2377	190466.7743	208751.8447	115807.9	143655.5038	169059.2674	191005.8299	191351.7623	221482.1472	192777.4813	211271.3722	144821.0963
85026.85987	196694.2134	202286.2421	89508.91415	171271.5904	173382.1875	197191.0942	202360.9152	260746.9333	169376.929	175035.0893	136317.8736
94347.81206	194185.9897	190558.434	112053.7641	181213.293	156288.3953	226408.127	206781.0283	218840.4746	181591.3969	186463.3489	146612.5777
62909.75711	194330.2226	201228.3261	100641.7124	155582.2601	171553.134	214636.7296	204615.3537	209282.9518	179344.28	157519.3908	148708.9422
80811.24382	160272.9736	166015.7352	119363.5974	151488.6905	206193.8886	211635.8745	201648.2166	250292.701	220112.5411	219233.496	142828.3578
99465.59829	201757.8988	185236.2811	111608.6189	187416.2565	143312.4553	246221.6563	214591.4205	247867.477	196468.2955	204832.3653	143672.4211
115415.7514	214725.6916	137198.7986	90086.74315	188378.5872	185653.0838	219070.6339	205036.9701	197861.0725	212620.4306	205919.0082	118291.363
134238.955	182979.6628	179492.665	155130.6687	163605.5123	151900.333	190232.5874	221843.8407	199969.6985	199736.2089	227348.6137	141965.2302
