Total observations: 478
Total time period:14
Unit for demand: cores*hours
=====================================================================================

84287.77976	154651.7453	199837.8956	122250.3294	158827.2608	175862.0254	227268.9993	167826.9236	180249.6153	152814.4008	179015.8687	118212.9529	134690.642	91169.04285
72765.35115	200189.8557	150652.7664	90763.0838	141526.3424	147010.8264	188574.5694	217370.2673	171051.384	132229.7519	168851.5928	143999.1054	116127.723	107230.617
92075.7077	185663.995	172207.5694	82313.02854	138998.8786	108234.6252	200589.2409	227639.3994	183649.2822	179854.4324	172447.5172	164652.8819	146190.5423	122486.3538
79848.34001	201585.1165	156996.7563	109417.5971	131631.4374	132695.2282	190711.9993	199172.0951	163300.4675	144826.5476	174944.562	162299.3456	107162.1977	102744.9501
92563.18626	184440.8409	153465.7942	102341.9814	151799.3901	145936.5929	208482.5423	202126.9583	181389.0441	150221.3835	160353.7545	173209.4535	101140.0821	112260.266
102006.1612	208510.7717	168092.2289	99763.41039	136682.1278	154317.1988	203919.1123	217856.641	179144.7711	167731.5066	160668.0144	134247.4165	137065.9319	121198.2022
98049.43712	179321.7127	201294.1578	124565.4509	136884.5242	159048.9093	188541.2045	188920.2103	154630.5044	172629.5994	178347.5766	133532.1005	114041.8363	114417.6157
109204.9696	217631.0112	176167.8974	116351.1484	144417.5044	123579.5835	173517.1115	233501.5176	194998.2166	182619.3033	158399.3764	126939.949	110351.1343	121473.8951
50728.75127	191107.275	162066.1151	111236.7396	161309.8915	158942.8481	240877.968	186387.8008	180588.0335	162227.7036	157383.2739	139283.768	129329.4789	105629.6928
68107.45768	177064.4973	156839.6163	123971.1704	158207.4091	112420.9228	204063.5723	212421.3938	165502.851	176552.0314	184107.6391	148895.8393	115482.9683	95589.8059
128348.2438	166852.095	156898.7353	105910.132	150012.5364	153162.4025	233800.2617	212704.313	165403.9157	166163.4953	166919.7779	168280.8617	126278.4333	101360.9466
142274.4305	222492.2602	187991.2905	84932.12219	159481.1435	125160.2502	207214.5453	207048.9877	159040.7092	153236.7692	162945.0244	157169.7177	120473.292	87055.12562
96356.58953	192008.9568	156294.0351	109748.6436	136012.2043	149929.934	229782.6776	209504.576	192551.8014	144771.9017	183465.996	138833.8071	130057.357	107753.4224
101893.3311	222968.5643	199129.583	103876.8106	173036.8123	145982.9519	197476.8373	209150.7068	170028.1371	150185.7543	171455.4252	156552.9953	120415.3568	113089.2807
98782.72876	182815.293	164421.9728	122965.1119	169343.0914	174665.4524	219815.4015	210538.7844	185373.8064	162184.1558	194793.4882	164097.93	111973.2823	89662.66449
121975.4493	170753.0643	135402.7728	98562.31972	148607.7486	160505.3722	188771.022	192713.0566	169043.5789	175557.3779	149275.7933	123097.6929	144519.3884	76941.62406
90484.60517	154313.2817	202778.8429	115205.4433	160158.2643	146278.6696	169465.5865	216110.4225	157164.0467	148797.8244	155867.4952	151625.9953	107747.3131	112544.083
62969.53154	179064.6535	201602.1947	99783.36569	142663.4566	171341.1684	221640.6163	151777.3886	158553.8594	195764.7859	150161.5826	156699.7653	129742.7584	102128.2321
122933.7012	202282.0482	202848.7369	106521.2063	147791.6725	149382.8194	201285.6432	198190.7908	186770.9406	134273.391	128517.0742	179956.466	127892.4998	108069.05
92775.28106	212828.5572	166023.2268	80489.05861	178796.6838	175271.6307	198945.8997	189551.3444	176413.5445	153238.3423	164801.6706	145293.628	123464.5299	111456.5026
106557.3485	190886.6483	154588.8181	93201.12377	161037.7935	186343.6109	210725.2929	242476.3815	160867.0113	153241.9069	183378.9704	135209.8587	119253.4583	88312.43453
116928.0785	196530.1673	177202.8503	101509.5868	123138.5697	161911.5485	208750.0786	190526.2343	191570.3373	146558.5937	116963.3608	165124.9768	87865.38906	141040.307
95642.30387	198251.9126	171482.1173	98614.45515	166233.9011	127016.1272	212743.36	168966.2492	154651.3184	141835.6332	143703.2827	104846.2938	137150.1498	114344.6592
106597.1462	185794.2154	154777.3837	111055.7819	171782.1296	163242.5843	195536.6944	192068.949	162625.7902	170048.1965	151560.29	164781.0866	114915.7404	100939.9406
99044.50059	236423.5127	174883.0447	73468.36138	136828.2091	147013.0955	231768.3102	158350.2267	156553.2529	154040.9147	115266.006	167129.1693	151793.2489	107174.8941
82737.85979	188359.0874	160541.8384	85783.20775	132146.5757	129308.5203	204448.5966	191525.5002	179641.1526	175769.9681	164536.904	139392.9643	122187.276	93610.42186
94265.74416	187951.2815	177002.3436	99576.06296	161735.2971	166620.4187	208947.8064	152450.5332	164658.4548	172704.6848	159399.4348	162986.9402	138023.3417	116740.6335
129614.7752	213051.3286	138603.7564	94339.12859	175508.6117	170388.8486	207370.2813	195763.9673	151508.1298	210383.9288	153009.6	145144.2343	119281.7612	101000.8933
89820.22192	204210.1575	152946.2485	95756.77006	108952.0703	164817.9999	212817.5542	213905.5153	144531.9709	132581.6565	168063.7567	174503.503	147569.6902	103100.0673
85955.98607	159480.1644	184021.2433	122108.9224	157804.5254	163975.3517	202235.0791	195304.7885	140628.5065	144420.4016	123807.9682	124593.7577	106985.8912	100171.383
91120.43952	171934.8758	183994.2787	121489.4354	136399.6661	154307.1695	230325.6863	196464.3041	147857.3736	155328.8537	107595.0682	166590.7717	116761.9891	103222.7701
137380.4332	185893.5818	193355.4718	119908.2029	163699.8238	143132.6207	240748.447	179886.3697	154387.0944	182033.9759	150475.5089	173282.5165	124458.3698	91002.7621
109266.6299	177419.218	151699.7989	101799.7859	131561.9458	156991.895	201620.6143	218813.9532	214003.6918	151757.8525	153424.4546	163698.3708	148923.8718	95581.99079
117624.2003	154623.6625	157418.0217	92474.86028	146586.9237	118681.6801	174325.9009	192818.7672	176881.8121	136081.7201	150139.0646	148084.7397	114174.9033	104183.6009
84381.69936	153438.6043	153131.5927	92097.50292	156231.4301	125743.3111	207887.2819	184408.3529	200386.9523	160366.6828	165091.9439	146595.4586	135501.6925	137032.617
114467.3545	214981.0661	143711.88	112503.6604	125840.6209	136757.6289	212279.607	180293.3579	220315.0116	145462.5501	161069.7921	97019.48685	144177.3912	118401.2841
63956.64142	141101.7439	208590.5554	111481.6431	154777.987	133274.558	191506.1135	185733.7371	220156.657	162193.2569	155467.1511	152576.2224	108906.3853	105153.8154
145298.6278	196369.9899	140861.4835	97528.48875	153129.6629	162716.5783	227060.2419	185959.3557	189444.5054	183704.0957	164287.6994	148444.6171	147806.1232	117460.6886
83360.7343	193120.6323	149473.3648	96801.96056	170810.8952	158025.4922	222653.9707	204432.238	180747.5035	183169.4133	162504.1846	166895.4975	122381.8693	119391.7867
109533.2192	168485.7518	158070.3407	84876.77596	151535.4592	126238.2538	189865.4302	226331.7923	160854.0051	172827.9368	150360.362	152682.828	141649.7636	108200.6866
88203.3166	207337.8349	144525.1257	102940.9228	179937.9021	139511.6775	219716.7499	173516.1753	165579.2377	162240.971	199805.0095	158383.3013	123825.1728	87964.50993
100757.2503	195551.172	187147.7846	108558.238	125522.1922	121043.0544	200493.5245	199853.5594	127682.2608	147884.5045	184455.4732	159540.5393	128409.88	119558.5237
46523.65887	165157.2447	183170.8403	85543.88571	165902.1794	167153.2268	214383.1133	231647.1214	198129.0983	114481.2291	159724.3638	147038.7377	151433.7756	115705.905
140417.9383	216802.6512	175052.5804	105272.0083	130658.9606	128466.8118	183076.2066	191572.7938	161515.9108	150743.9459	171344.3323	159523.1101	157792.8543	96879.1422
81217.12302	187806.9184	175757.9192	99221.05412	133008.2096	141305.1936	200333.986	198242.9516	166503.6565	109311.3087	181442.4835	137071.7124	102434.1672	109464.0735
118958.4376	210549.5007	179398.8073	86781.27141	174194.2401	151854.978	232345.5153	187407.4824	161597.3567	167353.1038	149666.3769	163564.9894	134595.5168	115606.7211
105419.1757	160709.4341	151316.7009	85862.02067	144711.6648	164300.9759	224043.7383	195658.3522	160546.2693	161803.0186	152396.892	147899.6428	117509.9442	124627.2162
85684.28816	199838.1713	158854.5995	111933.3945	163608.7285	145857.6407	213964.4539	180194.9408	193435.7505	142994.0337	141922.3347	157919.7923	136887.9913	119726.1585
54078.49684	170886.712	165704.8837	80214.18517	177733.2286	127729.578	174484.4011	204048.5281	147799.239	144088.3149	197776.307	184352.1226	149532.385	91727.30555
102620.8386	156779.2929	183660.8495	79239.61314	155789.0766	126063.7356	185315.7665	177698.258	168620.2272	169674.6678	152537.9496	144506.0866	133233.6647	106204.3098
110141.2529	181956.9983	150798.8254	84765.44688	142337.9285	177055.1114	193214.0493	209334.8316	157243.9746	129775.3328	168694.8559	168264.834	154623.9645	135016.6704
78648.88199	204802.4035	173099.8011	98863.52752	136855.2702	203305.8417	198597.7308	221204.1678	187930.8978	166191.6792	143769.8607	158564.851	135579.9975	111777.4014
113706.7947	197740.1922	178082.5123	86188.02258	178611.2231	158953.8085	202645.0224	221711.804	201675.7764	157386.9708	129729.7066	126864.6844	170342.1736	73330.11766
93887.52929	162503.1785	143255.7725	113560.2201	136806.9796	149508.2111	193142.6127	199583.5578	207576.9974	149616.554	163874.7184	163227.7849	135976.0105	145557.7202
96525.36222	202058.6689	158920.4463	91692.92736	142561.0464	132960.4846	172786.2348	180183.3544	130848.2497	167035.7688	174472.642	163360.7195	142051.7334	116801.9386
78364.63772	195399.3453	167735.2449	104231.8094	178260.1518	131978.6572	193074.7452	210793.0982	199095.2116	135741.8651	135671.8546	205006.2162	141396.733	108706.4396
93267.28535	211572.9373	181204.5612	87512.27813	177033.4351	148851.8249	202823.8339	209933.6272	148626.4278	165970.9874	155372.7487	147623.8401	155939.12	115225.008
102473.35	224368.1508	159533.976	122692.3426	174307.6333	135690.1949	188233.3062	170838.4549	184079.842	143528.0457	176945.5659	147568.811	126019.6555	107807.1141
143159.548	207454.6668	163426.8594	97994.60156	134227.6658	138317.7561	186485.6792	191213.3841	173015.9164	165018.6027	146597.8047	112539.5079	94854.41744	108112.727
66190.34949	219411.0193	169853.0351	89868.93604	154858.8267	136426.3277	219475.6866	141617.4173	173032.3308	142727.7686	153655.3387	170685.7659	165901.5273	95437.86002
86896.04439	182687.1209	180895.6112	102313.3259	167813.0386	166280.5773	228408.7001	160777.1171	211244.541	164954.6613	149328.0706	123940.683	118660.1552	132459.6707
117463.2763	203561.759	185761.4779	120181.3984	149150.7273	125380.9189	163793.0795	203047.6784	146310.6895	163739.4994	188999.3722	133608.1733	132342.4513	102792.859
93374.1765	230632.1098	131803.297	78934.70716	120582.3835	168588.3998	208937.8618	213436.3317	170226.9672	187186.9872	180112.4413	170330.2441	148152.1552	119889.9451
104464.235	211551.3448	159965.6973	79428.82319	178317.2592	138127.8989	222083.9831	220133.2593	190487.6565	161758.6467	172499.6744	185096.3348	112721.282	120958.8721
72781.00769	169828.9901	189134.2785	102475.8794	148517.0752	113405.7517	231303.8344	180426.1993	164182.1721	159932.7381	144648.523	143717.6034	159993.0065	133925.8836
123274.6462	192023.4042	183653.4176	112486.5682	162924.5578	145035.7387	180050.3351	194570.3524	172697.9912	141170.2748	177409.3641	163387.6085	126698.8129	80368.49186
67207.98979	191083.7029	147704.394	106371.5919	119307.6855	138140.9279	233568.3699	168154.5313	188896.0789	157072.8964	174805.7651	143385.5544	156807.0079	111285.2236
104173.0447	207932.4501	153607.2139	98921.5474	147529.9445	140349.8679	179753.7113	170199.2363	184968.3042	164990.9399	167312.8175	121782.7607	120920.4054	91690.12524
89058.78808	187718.5167	174677.7441	99342.9775	137785.4782	150448.317	211006.2594	198859.5372	193671.9263	147535.9501	140155.8768	167538.9119	138784.4586	72376.28402
84068.67859	165456.9567	181358.3364	98795.07974	148793.1965	126084.8477	198797.2191	167324.2513	171814.4545	150488.2328	163732.7958	166115.2178	139730.6737	129239.4771
114610.5719	194531.4284	195733.3552	96270.34649	173643.942	155079.7465	200894.3155	195420.3661	171100.6766	143102.0141	153687.4872	154231.0579	115723.0295	112701.6841
107937.9972	213603.3376	174175.1689	92909.69126	141544.0844	181104.2845	177695.2215	144416.9721	195062.2726	149695.3831	143318.1335	159675.5737	136443.8629	118971.6785
124260.4448	161116.8361	158064.7851	116807.623	117515.7145	126023.5239	201081.4069	204182.8641	207192.2683	162793.0411	191272.3981	180448.4122	133580.4711	119834.6579
114553.4714	189124.9713	159087.0173	93797.80291	148103.1816	187522.1339	227232.0818	157219.9073	208064.7471	160653.4804	175081.2628	147428.1585	98325.08453	128271.9578
115654.1882	173662.6796	153838.9563	113000.1907	174584.0818	173730.9415	206503.5069	214274.949	158963.5394	138904.0581	181035.7993	163031.1766	127144.6121	143053.4145
104111.6503	223014.7193	189597.8703	121566.2581	122506.162	158997.6011	195140.9021	207931.1891	176853.0907	145685.5831	172848.1902	132561.7645	99670.34946	79815.6265
112251.6532	177772.2795	178642.9443	105943.4176	138483.7445	152017.8799	185333.4116	177657.966	184852.1358	180400.2927	139431.6764	139664.4554	125237.8541	105318.0513
125267.0903	175209.7467	169090.0007	124619.7244	168062.718	130040.8433	179653.8531	232457.3994	183142.4292	138512.0968	177640.6032	174974.8337	146972.08	98117.82867
75851.94779	197161.4375	180414.8116	106988.42	153275.927	151573.6664	240655.5673	192743.1398	162861.5847	161092.5512	159301.0718	163789.5582	143569.5017	124998.3655
135038.8465	202976.7491	182951.5958	98901.07613	174866.2187	148963.9739	182533.941	201766.6027	170143.4004	125666.335	187290.3235	171304.4316	129137.9471	104159.8093
86284.12437	165687.8452	164037.1512	109219.7525	163436.9393	152685.7481	204080.3472	184529.7443	174518.8514	163307.9098	137322.0933	149384.8171	134537.1515	102821.8844
76346.63213	209237.0799	137708.2315	92007.99551	142283.6547	168461.656	253363.5154	205916.7352	174495.5095	157615.8231	167199.1143	135904.8525	129946.0184	99587.56602
93999.32789	171193.253	161172.1583	94100.56976	130735.07	134818.7336	203145.0984	204387.2135	198119.9807	151848.8262	140204.3231	185477.6561	121400.9291	97962.28079
106414.0364	182470.4183	172615.1864	110098.3644	136698.5474	124382.9002	203901.0715	201436.8045	144183.6576	157186.1405	136019.0532	124162.4107	109040.7756	101646.8572
102384.8368	190777.5852	170247.4815	110154.9097	135655.8673	165208.9094	228729.8321	211215.9554	181907.6507	160808.5597	175758.5432	133610.1988	100042.3284	102319.4077
128587.8143	156172.3863	184220.1869	105864.326	144837.2333	172566.2648	221953.4228	183499.9941	171861.4414	156725.0938	183496.1808	155586.3314	152310.3458	111538.2264
96595.85549	183487.262	182052.1836	105012.1421	169574.2014	147818.8147	227161.7313	181079.6823	181622.8758	162343.0963	152712.5943	139306.4549	149263.568	122115.9029
91611.13962	228839.9263	167618.014	106973.4394	162064.5295	144567.5876	220557.3223	177793.6751	163181.8596	159356.0844	148296.7401	165441.2776	108268.8295	116530.7503
